"count"	"date Y-m-d m:s"	"gas adc"	"LPG PPM" 
609	"2022-03-12 03:53:15"	36	0
610	"2022-03-12 03:53:25"	36	0
611	"2022-03-12 03:53:35"	36	0
612	"2022-03-12 03:53:45"	36	0
613	"2022-03-12 03:53:55"	36	0
614	"2022-03-12 03:54:05"	36	0
615	"2022-03-12 03:54:15"	36	0
616	"2022-03-12 03:54:25"	36	0
617	"2022-03-12 03:54:35"	36	0
618	"2022-03-12 03:54:45"	36	0
619	"2022-03-12 03:54:55"	36	0
620	"2022-03-12 03:55:05"	36	0
621	"2022-03-12 03:55:15"	36	0
622	"2022-03-12 03:55:25"	36	0
623	"2022-03-12 03:55:35"	36	0
624	"2022-03-12 03:55:45"	36	0
625	"2022-03-12 03:55:55"	36	0
626	"2022-03-12 03:56:05"	36	0
627	"2022-03-12 03:56:15"	36	0
628	"2022-03-12 03:56:25"	36	0
629	"2022-03-12 03:56:35"	36	0
630	"2022-03-12 03:56:45"	36	0
631	"2022-03-12 03:56:55"	36	0
632	"2022-03-12 03:57:05"	36	0
633	"2022-03-12 03:57:15"	36	0
634	"2022-03-12 03:57:25"	36	0
635	"2022-03-12 03:57:35"	36	0
636	"2022-03-12 03:57:45"	36	0
637	"2022-03-12 03:57:55"	36	0
638	"2022-03-12 03:58:05"	36	0
639	"2022-03-12 03:58:15"	36	0
640	"2022-03-12 03:58:25"	36	0
641	"2022-03-12 03:58:35"	36	0
642	"2022-03-12 03:58:45"	36	0
643	"2022-03-12 03:58:55"	36	0
644	"2022-03-12 03:59:05"	36	0
645	"2022-03-12 03:59:15"	36	0
646	"2022-03-12 03:59:25"	36	0
647	"2022-03-12 03:59:35"	36	0
648	"2022-03-12 03:59:45"	36	0
649	"2022-03-12 03:59:55"	36	0
650	"2022-03-12 04:00:05"	36	0
651	"2022-03-12 04:00:15"	36	0
652	"2022-03-12 04:00:25"	36	0
653	"2022-03-12 04:00:35"	36	0
654	"2022-03-12 04:00:45"	36	0
655	"2022-03-12 04:00:55"	36	0
656	"2022-03-12 04:01:05"	36	0
657	"2022-03-12 04:01:15"	36	0
