"count"	"date Y-m-d m:s"	"gas adc"	"LPG PPM" 
1806	"2023-08-19 09:10:00"	95	10
1807	"2023-08-19 09:10:30"	95	10
1808	"2023-08-19 09:11:00"	95	10
1809	"2023-08-19 09:11:30"	95	10
1810	"2023-08-19 09:12:00"	95	10
1811	"2023-08-19 09:12:30"	95	10
1812	"2023-08-19 09:13:00"	95	10
1813	"2023-08-19 09:13:30"	94	10
1814	"2023-08-19 09:14:00"	95	10
1815	"2023-08-19 09:14:30"	95	10
1816	"2023-08-19 09:15:00"	95	10
1817	"2023-08-19 09:15:30"	95	10
1818	"2023-08-19 09:16:00"	95	10
1819	"2023-08-19 09:16:30"	95	10
1820	"2023-08-19 09:17:00"	94	10
1821	"2023-08-19 09:17:30"	95	10
1822	"2023-08-19 09:18:00"	94	10
1823	"2023-08-19 09:18:30"	94	10
1824	"2023-08-19 09:19:00"	95	10
1825	"2023-08-19 09:19:30"	94	10
1826	"2023-08-19 09:20:00"	94	10
1827	"2023-08-19 09:20:30"	94	10
1828	"2023-08-19 09:21:00"	95	10
1829	"2023-08-19 09:21:30"	94	10
1830	"2023-08-19 09:22:00"	94	10
1831	"2023-08-19 09:22:30"	94	10
1832	"2023-08-19 09:23:00"	94	10
1833	"2023-08-19 09:23:30"	94	10
1834	"2023-08-19 09:24:00"	94	10
1835	"2023-08-19 09:24:29"	94	10
1836	"2023-08-19 09:24:59"	94	10
1837	"2023-08-19 09:25:29"	94	10
1838	"2023-08-19 09:25:59"	94	10
1839	"2023-08-19 09:26:29"	94	10
1840	"2023-08-19 09:26:59"	94	10
1841	"2023-08-19 09:27:29"	94	10
1842	"2023-08-19 09:27:59"	94	10
1843	"2023-08-19 09:28:29"	94	10
1844	"2023-08-19 09:28:59"	94	10
1845	"2023-08-19 09:29:29"	94	10
1846	"2023-08-19 09:29:59"	94	10
1847	"2023-08-19 09:30:29"	94	10
1848	"2023-08-19 09:30:59"	94	10
1849	"2023-08-19 09:31:29"	94	10
1850	"2023-08-19 09:31:59"	94	10
1851	"2023-08-19 09:32:29"	94	10
1852	"2023-08-19 09:32:59"	94	10
1853	"2023-08-19 09:33:29"	94	10
1854	"2023-08-19 09:33:59"	94	10
1855	"2023-08-19 09:34:29"	94	10
1856	"2023-08-19 09:34:59"	94	10
1857	"2023-08-19 09:35:29"	94	10
1858	"2023-08-19 09:35:59"	94	10
1859	"2023-08-19 09:36:29"	94	10
1860	"2023-08-19 09:36:59"	94	10
1861	"2023-08-19 09:37:29"	93	9
1862	"2023-08-19 09:37:59"	94	10
1863	"2023-08-19 09:38:29"	94	10
1864	"2023-08-19 09:38:59"	93	9
1865	"2023-08-19 09:39:29"	94	10
1866	"2023-08-19 09:39:59"	94	10
1867	"2023-08-19 09:40:29"	93	9
1868	"2023-08-19 09:40:59"	94	10
1869	"2023-08-19 09:41:29"	93	9
1870	"2023-08-19 09:41:59"	93	9
1871	"2023-08-19 09:42:29"	93	9
1872	"2023-08-19 09:42:59"	93	9
1873	"2023-08-19 09:43:29"	93	9
1874	"2023-08-19 09:43:59"	93	9
