"date Y-m-d m:s";gas adc;LPG PPM;Theoretical Warmup;Warmup End;Curve: Power-law (3)
2025-07-02 19:48:36;144.91;6.573703986282597;122;;
2025-07-02 19:49:06;144.52;6.52994630716766;122;;
2025-07-02 19:49:36;144.13;6.486382115982717;122;;
2025-07-02 19:50:06;144;6.4719036254320645;122;;
2025-07-02 19:50:36;144;6.4719036254320645;122;;
2025-07-02 19:51:06;144;6.4719036254320645;122;;
2025-07-02 19:51:36;144;6.4719036254320645;122;;
2025-07-02 19:52:06;144;6.4719036254320645;122;;
2025-07-02 19:52:36;144;6.4719036254320645;122;;
2025-07-02 19:53:06;144;6.4719036254320645;122;;
2025-07-02 19:53:36;143.94;6.46522847114658;122;;
2025-07-02 19:54:06;143.88;6.458557877980728;122;;
2025-07-02 19:54:36;143.58;6.425273262225449;122;;
2025-07-02 19:55:06;143.24;6.3876881866743815;122;;
2025-07-02 19:55:36;143.02;6.363446119509996;122;;
2025-07-02 19:56:06;143;6.361245317934246;122;;
2025-07-02 19:56:36;143;6.361245317934246;122;;
2025-07-02 19:57:06;143;6.361245317934246;122;;
2025-07-02 19:57:36;143;6.361245317934246;122;;
2025-07-02 19:58:06;143;6.361245317934246;122;;
2025-07-02 19:58:36;142.89;6.349149907107519;122;;
2025-07-02 19:59:06;142.66;6.32390866647266;122;;
2025-07-02 19:59:36;142.16;6.2692654297778585;122;;
2025-07-02 20:00:06;142.03;6.255109475162692;122;;
2025-07-02 20:00:36;142;6.25184571762245;122;;
2025-07-02 20:01:06;142;6.25184571762245;122;;
2025-07-02 20:01:36;142;6.25184571762245;122;;
2025-07-02 20:02:06;142;6.25184571762245;122;;
2025-07-02 20:02:36;142;6.25184571762245;122;;
2025-07-02 20:03:06;142;6.25184571762245;122;;
2025-07-02 20:03:36;142;6.25184571762245;122;;
2025-07-02 20:04:06;141.99;6.250758048444951;122;;
2025-07-02 20:04:36;141.88;6.238801934700865;122;;
2025-07-02 20:05:07;141.72;6.2214381970986095;122;;
2025-07-02 20:05:37;141.36;6.182486500700406;122;;
2025-07-02 20:06:07;141.03;6.146922462334405;122;;
2025-07-02 20:06:37;141;6.143696076849111;122;;
2025-07-02 20:07:07;141;6.143696076849111;122;;
2025-07-02 20:07:37;141;6.143696076849111;122;;
2025-07-02 20:08:07;141;6.143696076849111;122;;
2025-07-02 20:08:37;141;6.143696076849111;122;;
2025-07-02 20:09:07;141;6.143696076849111;122;;
2025-07-02 20:09:37;141;6.143696076849111;122;;
2025-07-02 20:10:07;140.99;6.142620863285091;122;;
2025-07-02 20:10:37;140.80;6.122215378073679;122;;
2025-07-02 20:11:07;140.58;6.0986438731915635;122;;
2025-07-02 20:11:37;140.22;6.060201486410713;122;;
2025-07-02 20:12:07;140.07;6.044231068928971;122;;
2025-07-02 20:12:37;140.02;6.038913764035487;122;;
2025-07-02 20:13:07;140.02;6.038913764035487;122;;
2025-07-02 20:13:37;140;6.036787705100169;122;;
2025-07-02 20:14:07;140;6.036787705100169;122;;
2025-07-02 20:14:37;140;6.036787705100169;122;;
2025-07-02 20:15:07;140;6.036787705100169;122;;
2025-07-02 20:15:37;140;6.036787705100169;122;;
2025-07-02 20:16:07;140;6.036787705100169;122;;
2025-07-02 20:16:37;140;6.036787705100169;122;;
2025-07-02 20:17:07;139.96;6.03253706631728;122;;
2025-07-02 20:17:37;139.69;6.003896798122965;122;;
2025-07-02 20:18:07;139.28;5.960577421890606;122;;
2025-07-02 20:18:37;139.05;5.936366612904773;122;;
2025-07-02 20:19:07;139;5.931111968516286;122;;
2025-07-02 20:19:37;139;5.931111968516286;122;;
2025-07-02 20:20:07;138.66;5.895461486614067;122;;
2025-07-02 20:20:37;138;5.8266602894173625;122;;
2025-07-02 20:21:07;137.97;5.8235455614990626;122;;
2025-07-02 20:21:38;137.58;5.783153546262415;122;;
2025-07-02 20:22:08;137;5.723424145830206;122;;
2025-07-02 20:22:38;137;5.723424145830206;122;;
2025-07-02 20:23:08;136.99;5.722397894155454;122;;
2025-07-02 20:23:38;136.99;5.722397894155454;122;;
2025-07-02 20:24:08;136.97;5.7203457528914425;122;;
2025-07-02 20:24:38;136.71;5.693711819822072;122;;
2025-07-02 20:25:08;136.30;5.651877552807238;122;;
2025-07-02 20:25:38;135.91;5.612271373136845;122;;
2025-07-02 20:26:08;134.17;5.437779736810111;122;;
2025-07-02 20:26:38;134.63;5.4835595228120155;122;;
2025-07-02 20:27:08;138.60;5.889184888451798;122;;
2025-07-02 20:27:38;140;6.036787705100169;122;;
2025-07-02 20:28:08;140;6.036787705100169;122;;
2025-07-02 20:28:38;140;6.036787705100169;122;;
2025-07-02 20:29:08;140;6.036787705100169;122;;
2025-07-02 20:29:38;140;6.036787705100169;122;;
2025-07-02 20:30:08;140;6.036787705100169;122;;
2025-07-02 20:30:38;140;6.036787705100169;122;;
2025-07-02 20:31:08;140;6.036787705100169;122;;
2025-07-02 20:31:38;139.99;6.035724860531383;122;;
2025-07-02 20:32:08;139.94;6.030412486332032;122;;
2025-07-02 20:32:38;139.47;5.980626586165272;122;;
2025-07-02 20:33:08;139.02;5.933213458995976;122;;
2025-07-02 20:33:38;139.07;5.938469327736582;122;;
2025-07-02 20:34:08;139;5.931111968516286;122;;
2025-07-02 20:34:38;139;5.931111968516286;122;;
2025-07-02 20:35:08;139;5.931111968516286;122;;
2025-07-02 20:35:38;139;5.931111968516286;122;;
2025-07-02 20:36:08;139;5.931111968516286;122;;
2025-07-02 20:36:38;139;5.931111968516286;122;;
2025-07-02 20:37:08;139;5.931111968516286;122;;
2025-07-02 20:37:38;139;5.931111968516286;122;;
2025-07-02 20:38:09;139;5.931111968516286;122;;
2025-07-02 20:38:39;139;5.931111968516286;122;;
2025-07-02 20:39:09;139;5.931111968516286;122;;
2025-07-02 20:39:39;139;5.931111968516286;122;;
2025-07-02 20:40:09;139;5.931111968516286;122;;
2025-07-02 20:40:39;139;5.931111968516286;122;;
2025-07-02 20:41:09;139;5.931111968516286;122;;
2025-07-02 20:41:39;139;5.931111968516286;122;;
2025-07-02 20:42:09;139;5.931111968516286;122;;
2025-07-02 20:42:39;139;5.931111968516286;122;;
2025-07-02 20:43:09;139;5.931111968516286;122;;
2025-07-02 20:43:39;139;5.931111968516286;122;;
2025-07-02 20:44:09;138.99;5.930061406888643;122;;
2025-07-02 20:44:39;138.97;5.927960650815017;122;;
2025-07-02 20:45:09;138.92;5.9227109021250195;122;;
2025-07-02 20:45:39;138.89;5.919562521022253;122;;
2025-07-02 20:46:09;138.99;5.930061406888643;122;;
2025-07-02 20:46:39;138.94;5.924810434530486;122;;
2025-07-02 20:47:09;138.78;5.908027873192718;122;;
2025-07-02 20:47:39;138.72;5.901742480913374;122;;
2025-07-02 20:48:09;138.66;5.895461486614067;122;;
2025-07-02 20:48:39;138.50;5.878733655704649;122;;
2025-07-02 20:49:09;138.55;5.883957746814327;122;;
2025-07-02 20:49:39;138.24;5.85161751523779;122;;
2025-07-02 20:50:09;138.02;5.828737382447531;122;;
2025-07-02 20:50:39;138;5.8266602894173625;122;;
2025-07-02 20:51:09;138;5.8266602894173625;122;;
2025-07-02 20:51:39;138;5.8266602894173625;122;;
2025-07-02 20:52:09;138;5.8266602894173625;122;;
2025-07-02 20:52:39;138;5.8266602894173625;122;;
2025-07-02 20:53:09;138;5.8266602894173625;122;;
2025-07-02 20:53:39;138;5.8266602894173625;122;;
2025-07-02 20:54:09;138;5.8266602894173625;122;;
2025-07-02 20:54:40;138;5.8266602894173625;122;;
2025-07-02 20:55:10;138;5.8266602894173625;122;;
2025-07-02 20:55:40;138;5.8266602894173625;122;;
2025-07-02 20:56:10;137.99;5.825621925236164;122;;
2025-07-02 20:56:40;137.86;5.81213424834785;122;;
2025-07-02 20:57:10;137.66;5.79142404297652;122;;
2025-07-02 20:57:40;137.38;5.762511230102899;122;;
2025-07-02 20:58:10;137.13;5.736776404958924;122;;
2025-07-02 20:58:40;137.02;5.725477011307426;122;;
2025-07-02 20:59:10;137;5.723424145830206;122;;
2025-07-02 20:59:40;137;5.723424145830206;122;;
2025-07-02 21:00:10;137;5.723424145830206;122;;
2025-07-02 21:00:40;137;5.723424145830206;122;;
2025-07-02 21:01:10;137;5.723424145830206;122;;
2025-07-02 21:01:40;137;5.723424145830206;122;;
2025-07-02 21:02:10;137;5.723424145830206;122;;
2025-07-02 21:02:40;137;5.723424145830206;122;;
2025-07-02 21:03:10;137;5.723424145830206;122;;
2025-07-02 21:03:40;137;5.723424145830206;122;;
2025-07-02 21:04:10;137;5.723424145830206;122;;
2025-07-02 21:04:40;137;5.723424145830206;122;;
2025-07-02 21:05:10;136.99;5.722397894155454;122;;
2025-07-02 21:05:40;136.88;5.71111708994376;122;;
2025-07-02 21:06:10;136.72;5.694734695141252;122;;
2025-07-02 21:06:40;136.36;5.657987014547571;122;;
2025-07-02 21:07:10;136.07;5.62849799262344;122;;
2025-07-02 21:07:40;136;5.621395071019335;122;;
2025-07-02 21:08:10;136;5.621395071019335;122;;
2025-07-02 21:08:40;136;5.621395071019335;122;;
2025-07-02 21:09:10;136;5.621395071019335;122;;
2025-07-02 21:09:40;136;5.621395071019335;122;;
2025-07-02 21:10:10;136;5.621395071019335;122;;
2025-07-02 21:10:40;135.77;5.5980982381169815;122;;
2025-07-02 21:11:11;135.38;5.558739542921526;122;;
2025-07-02 21:11:41;135.13;5.53360511845929;122;;
2025-07-02 21:12:11;135.02;5.522569568690539;122;;
2025-07-02 21:12:41;135;5.520564653020898;122;;
2025-07-02 21:13:11;135;5.520564653020898;122;;
2025-07-02 21:13:41;135;5.520564653020898;122;;
2025-07-02 21:14:11;135;5.520564653020898;122;;
2025-07-02 21:14:41;135;5.520564653020898;122;;
2025-07-02 21:15:11;135;5.520564653020898;122;;
2025-07-02 21:15:41;135;5.520564653020898;122;;
2025-07-02 21:16:11;135;5.520564653020898;122;;
2025-07-02 21:16:41;135;5.520564653020898;122;;
2025-07-02 21:17:11;135;5.520564653020898;122;;
2025-07-02 21:17:41;134.97;5.517558172216615;122;;
2025-07-02 21:18:11;134.94;5.514552762452633;122;;
2025-07-02 21:18:41;134.77;5.497542327032692;122;;
2025-07-02 21:19:11;134.52;5.472589359145545;122;;
2025-07-02 21:19:41;134.22;5.442743656219329;122;;
2025-07-02 21:20:11;134.03;5.423896498362607;122;;
2025-07-02 21:20:41;134;5.420924534179566;122;;
2025-07-02 21:21:11;134;5.420924534179566;122;;
2025-07-02 21:21:41;134;5.420924534179566;122;;
2025-07-02 21:22:11;134.22;5.442743656219329;122;;
2025-07-02 21:22:41;134;5.420924534179566;122;;
2025-07-02 21:23:11;134;5.420924534179566;122;;
2025-07-02 21:23:41;134;5.420924534179566;122;;
2025-07-02 21:24:11;134;5.420924534179566;122;;
2025-07-02 21:24:41;133.96;5.416963570017494;122;;
2025-07-02 21:25:11;133.27;5.348934088223418;122;;
2025-07-02 21:25:41;132.67;5.290233211103642;122;;
2025-07-02 21:26:11;133.41;5.36269180906384;122;;
2025-07-02 21:26:41;134.72;5.492545795712393;122;;
2025-07-02 21:27:11;135;5.520564653020898;122;;
2025-07-02 21:27:42;135.05;5.525577835061805;122;;
2025-07-02 21:28:12;135.63;5.583948558913602;122;;
2025-07-02 21:28:42;135.91;5.612271373136845;122;;
2025-07-02 21:29:12;135.91;5.612271373136845;122;;
2025-07-02 21:29:42;135.94;5.615311527354527;122;;
2025-07-02 21:30:12;135.97;5.618352759906585;122;;
2025-07-02 21:30:42;135.97;5.618352759906585;122;;
2025-07-02 21:31:12;135.89;5.610245202621297;122;;
2025-07-02 21:31:42;135.91;5.612271373136845;122;;
2025-07-02 21:32:12;135.91;5.612271373136845;122;;
2025-07-02 21:32:42;135.66;5.58697865958279;122;;
2025-07-02 21:33:12;135.36;5.556726045724873;122;;
2025-07-02 21:33:42;135.03;5.523572205090386;122;;
2025-07-02 21:34:12;135;5.520564653020898;122;;
2025-07-02 21:34:42;135;5.520564653020898;122;;
2025-07-02 21:35:12;135;5.520564653020898;122;;
2025-07-02 21:35:42;135;5.520564653020898;122;;
2025-07-02 21:36:12;135;5.520564653020898;122;;
2025-07-02 21:36:42;135;5.520564653020898;122;;
2025-07-02 21:37:12;134.72;5.492545795712393;122;;
2025-07-02 21:37:42;134.14;5.434802805309401;122;;
2025-07-02 21:38:12;134;5.420924534179566;122;;
2025-07-02 21:38:42;134;5.420924534179566;122;;
2025-07-02 21:39:12;134;5.420924534179566;122;;
2025-07-02 21:39:42;133.92;5.413004496511206;122;;
2025-07-02 21:40:12;133.94;5.414983796965477;122;;
2025-07-02 21:40:42;133.69;5.390276487850733;122;;
2025-07-02 21:41:12;133.19;5.341082883381377;122;;
2025-07-02 21:41:42;133;5.3224664106884365;122;;
2025-07-02 21:42:12;133;5.3224664106884365;122;;
2025-07-02 21:42:42;133;5.3224664106884365;122;;
2025-07-02 21:43:12;133;5.3224664106884365;122;;
2025-07-02 21:43:42;133;5.3224664106884365;122;;
2025-07-02 21:44:13;132.99;5.321487770570282;122;;
2025-07-02 21:44:43;132.63;5.2863348281005695;122;;
2025-07-02 21:45:13;132.07;5.23195390518749;122;;
2025-07-02 21:45:43;131.88;5.213586392532612;122;;
2025-07-02 21:46:13;132.55;5.278543680935803;122;;
2025-07-02 21:46:43;132.94;5.316596330302485;122;;
2025-07-02 21:47:13;132.94;5.316596330302485;122;;
2025-07-02 21:47:43;131.94;5.2193821152369395;122;;
2025-07-02 21:48:13;132.02;5.227116270110729;122;;
2025-07-02 21:48:43;133.91;5.412015023487548;122;;
2025-07-02 21:49:13;133.41;5.36269180906384;122;;
2025-07-02 21:49:43;132.41;5.264927189568164;122;;
2025-07-02 21:50:13;132.05;5.2300185013794485;122;;
2025-07-02 21:50:43;133.99;5.419934115861104;122;;
2025-07-02 21:51:13;134;5.420924534179566;122;;
2025-07-02 21:51:43;133;5.3224664106884365;122;;
2025-07-02 21:52:13;134.22;5.442743656219329;122;;
2025-07-02 21:52:43;134.32;5.4526803746725925;122;;
2025-07-02 21:53:13;134.02;5.422905725422043;122;;
2025-07-02 21:53:43;134;5.420924534179566;122;;
2025-07-02 21:54:13;134;5.420924534179566;122;;
2025-07-02 21:54:43;132.74;5.297059890138752;122;;
2025-07-02 21:55:13;131.58;5.184670630154704;122;;
2025-07-02 21:55:43;132.33;5.257156625099971;122;;
2025-07-02 21:56:13;132.07;5.23195390518749;122;;
2025-07-02 21:56:43;131.63;5.1894826547153965;122;;
2025-07-02 21:57:13;132;5.2251820321317926;122;;
2025-07-02 21:57:43;132;5.2251820321317926;122;;
2025-07-02 21:58:13;132;5.2251820321317926;122;;
2025-07-02 21:58:43;131.41;5.168331472120748;122;;
2025-07-02 21:59:13;131.02;5.130974208055671;122;;
2025-07-02 21:59:43;131.44;5.1712124142747165;122;;
2025-07-02 22:00:14;131.33;5.160654066330757;122;;
2025-07-02 22:00:44;131.89;5.214552055128301;122;;
2025-07-02 22:01:14;130.61;5.091891018019484;122;;
2025-07-02 22:01:44;132.33;5.257156625099971;122;;
2025-07-02 22:02:14;133;5.3224664106884365;122;;
2025-07-02 22:02:44;132.22;5.246484306234173;122;;
2025-07-02 22:03:14;131.49;5.176016306590841;122;;
2025-07-02 22:03:44;132.03;5.2280835639520875;122;;
2025-07-02 22:04:14;133.66;5.387316566898125;122;;
2025-07-02 22:04:44;134;5.420924534179566;122;;
2025-07-02 22:05:14;134;5.420924534179566;122;;
2025-07-02 22:05:44;134;5.420924534179566;122;;
2025-07-02 22:06:14;134;5.420924534179566;122;;
2025-07-02 22:06:44;134;5.420924534179566;122;;
2025-07-02 22:07:14;133.36;5.357775689997134;122;;
2025-07-02 22:07:44;132.53;5.276597064353786;122;;
2025-07-02 22:08:14;131.30;5.157776953515592;122;;
2025-07-02 22:08:44;131.72;5.198151623506706;122;;
2025-07-02 22:09:14;132.08;5.23292178200471;122;;
2025-07-02 22:09:44;132;5.2251820321317926;122;;
2025-07-02 22:10:14;133;5.3224664106884365;122;;
2025-07-02 22:10:44;132.58;5.2814644833631945;122;;
2025-07-02 22:11:14;132.97;5.31953084242323;122;;
2025-07-02 22:11:44;132.97;5.31953084242323;122;;
2025-07-02 22:12:14;132.16;5.240668995538212;122;;
2025-07-02 22:12:44;132.32;5.256185830336522;122;;
2025-07-02 22:13:14;132.82;5.304868838825059;122;;
2025-07-02 22:13:44;131.96;5.2213149547602615;122;;
2025-07-02 22:14:14;131.88;5.213586392532612;122;;
2025-07-02 22:14:44;131.36;5.16353222321809;122;;
2025-07-02 22:15:14;131.77;5.202971788299389;122;;
2025-07-02 22:15:44;131.94;5.2193821152369395;122;;
2025-07-02 22:16:14;132;5.2251820321317926;122;;
2025-07-02 22:16:45;132;5.2251820321317926;122;;
2025-07-02 22:17:15;131.50;5.176977433436282;122;;
2025-07-02 22:17:45;130.63;5.093793009045;122;;
2025-07-02 22:18:15;131.30;5.157776953515592;122;;
2025-07-02 22:18:45;131.16;5.144364225546254;122;;
2025-07-02 22:19:15;132;5.2251820321317926;122;;
2025-07-02 22:19:45;132;5.2251820321317926;122;;
2025-07-02 22:20:15;132;5.2251820321317926;122;;
2025-07-02 22:20:45;131.88;5.213586392532612;122;;
2025-07-02 22:21:15;131.50;5.176977433436282;122;;
2025-07-02 22:21:45;131.72;5.198151623506706;122;;
2025-07-02 22:22:15;131.67;5.1933343668570995;122;;
2025-07-02 22:22:45;131.69;5.195260920605026;122;;
2025-07-02 22:23:15;131.86;5.211655416701949;122;;
2025-07-02 22:23:45;131.25;5.152984085054137;122;;
2025-07-02 22:24:15;132;5.2251820321317926;122;;
2025-07-02 22:24:45;130.52;5.083337770936215;122;;
2025-07-02 22:25:15;130.11;5.044491124709286;122;;
2025-07-02 22:25:45;131;5.12906320103077;122;;
2025-07-02 22:26:15;131.33;5.160654066330757;122;;
2025-07-02 22:26:45;132;5.2251820321317926;122;;
2025-07-02 22:27:15;132;5.2251820321317926;122;;
2025-07-02 22:27:45;132.02;5.227116270110729;122;;
2025-07-02 22:28:15;132.66;5.289258439718957;122;;
2025-07-02 22:28:45;132.99;5.321487770570282;122;;
2025-07-02 22:29:15;132.97;5.31953084242323;122;;
2025-07-02 22:29:45;132.99;5.321487770570282;122;;
2025-07-02 22:30:15;133;5.3224664106884365;122;;
2025-07-02 22:30:45;133;5.3224664106884365;122;;
2025-07-02 22:31:15;133;5.3224664106884365;122;;
2025-07-02 22:31:45;133;5.3224664106884365;122;;
2025-07-02 22:32:15;133;5.3224664106884365;122;;
2025-07-02 22:32:45;133;5.3224664106884365;122;;
2025-07-02 22:33:16;133;5.3224664106884365;122;;
2025-07-02 22:33:46;133;5.3224664106884365;122;;
2025-07-02 22:34:16;133;5.3224664106884365;122;;
2025-07-02 22:34:46;132.99;5.321487770570282;122;;
2025-07-02 22:35:16;132.97;5.31953084242323;122;;
2025-07-02 22:35:46;132.82;5.304868838825059;122;;
2025-07-02 22:36:16;132.61;5.284386339052648;122;;
2025-07-02 22:36:46;132.52;5.2756239315490525;122;;
